ticker,name,sector,price,market_cap,current_assets,total_liabilities,ncav,ncav_per_share,ocf,ocf_positive,ncav_ratio,is_netnet,margin_pct,ocf_3y_all_positive,ocf_3y_count_positive,ocf_3y_values,has_dividend,has_buyback,revenue_declining,value_trap_flag
1909.T,"Nippon Dry-Chemical Co., Ltd.",Industrials,3780.0,101359581120.0,34771774000.0,20421723000.0,14350051000.0,535.16,8942669000.0,True,7.063,False,-959.5,True,3,"[8942669000.0, 1145039000.0, 120186000.0]",True,True,False,False
1911.T,"Sumitomo Forestry Co., Ltd.",Consumer Cyclical,1338.0,820422205266.0,1693747000000.0,1435246000000.0,258501000000.0,421.58,94675000000.0,True,3.174,False,-376.1,True,3,"[94675000000.0, 27078000000.0, 125300000000.0]",True,True,False,False
1914.T,"Japan Foundation Engineering Co., Ltd.",Industrials,663.0,12127353342.0,12560958000.0,8826400000.0,3734558000.0,204.17,449662000.0,True,3.247,False,-387.1,True,3,"[449662000.0, 1651124000.0, 969540000.0]",True,True,False,False
1921.T,Tomoe Corporation,Industrials,1679.0,56354283405.0,30737134000.0,43526746000.0,-12789612000.0,-381.05,4980491000.0,True,,False,,True,3,"[4980491000.0, 2204149000.0, 436879000.0]",True,True,True,False
1925.T,"Daiwa House Industry Co., Ltd.",Real Estate,4363.0,2702211375485.0,4702696000000.0,5390146000000.0,-687450000000.0,-1109.96,189277000000.0,True,,False,,True,3,"[189277000000.0, 420561000000.0, 302294000000.0]",True,True,False,False
1926.T,"Raito Kogyo Co., Ltd.",Industrials,4060.0,167144804260.0,78411000000.0,33536000000.0,44875000000.0,1090.03,10354000000.0,True,3.725,False,-458.7,True,3,"[10354000000.0, 14586000000.0, 4761000000.0]",True,True,False,False
1928.T,"Sekisui House, Ltd.",Consumer Cyclical,3271.0,2120387181639.0,3907449000000.0,2818404000000.0,1089045000000.0,1680.01,216325000000.0,True,1.947,False,-192.1,True,3,"[216325000000.0, 62885000000.0, 15683000000.0]",True,True,False,False
1929.T,"Nittoc Construction Co., Ltd.",Industrials,1103.0,46071512531.0,40342000000.0,22380000000.0,17962000000.0,430.03,4513000000.0,True,2.565,False,-284.7,True,3,"[4513000000.0, 4421000000.0, 2659000000.0]",True,True,True,False
1930.T,"Hokuriku Electrical Construction Co.,Ltd.",Industrials,1701.0,46781829045.0,39658000000.0,16815000000.0,22843000000.0,830.58,7603000000.0,True,2.048,False,-207.2,True,3,"[7603000000.0, 2255000000.0, 3314000000.0]",True,False,False,False
1934.T,Yurtec Corporation,Industrials,2416.0,165948864704.0,154335000000.0,85844000000.0,68491000000.0,997.14,15078000000.0,True,2.423,False,-263.4,True,3,"[15078000000.0, 7798000000.0, 9692000000.0]",True,True,False,False
1938.T,"Nippon Rietec Co.,Ltd.",Industrials,2796.0,69286415004.0,55695375000.0,30896481000.0,24798894000.0,1000.74,2040534000.0,True,2.794,False,-319.1,True,3,"[2040534000.0, 3864532000.0, 2168220000.0]",True,True,False,False
1939.T,Yondenko Corporation,Industrials,1984.0,93911868224.0,58398000000.0,32674000000.0,25724000000.0,543.45,4007000000.0,True,3.651,False,-447.6,False,2,"[4007000000.0, -536000000.0, 6037000000.0]",True,True,False,False
1941.T,Chudenko Corporation,Industrials,5400.0,285892804800.0,129723000000.0,64302000000.0,65421000000.0,1235.68,22754000000.0,True,4.37,False,-555.5,True,3,"[22754000000.0, 13721000000.0, 6181000000.0]",True,True,False,False
1942.T,"Kandenko Co.,Ltd.",Industrials,6829.0,1359066148457.0,385262000000.0,222274000000.0,162988000000.0,818.98,18263000000.0,True,8.338,False,-1150.8,True,3,"[18263000000.0, 19841000000.0, 7455000000.0]",True,False,False,False
1944.T,Kinden Corporation,Industrials,8272.0,1637723416384.0,503656000000.0,221956000000.0,281700000000.0,1422.84,24545000000.0,True,5.814,False,-772.1,True,3,"[24545000000.0, 38520000000.0, 30153000000.0]",True,True,False,False
1945.T,Tokyo Energy & Systems Inc.,Industrials,2389.0,79159187707.0,58018000000.0,39655000000.0,18363000000.0,554.19,-15229000000.0,False,4.311,False,-546.6,False,2,"[-15229000000.0, 8503000000.0, 8143000000.0]",True,True,True,False
1946.T,Toenec Corporation,Industrials,2236.0,207574270488.0,146274000000.0,173881000000.0,-27607000000.0,-297.38,19014000000.0,True,,False,,True,3,"[19014000000.0, 19118000000.0, 12640000000.0]",True,True,False,False
1948.T,"The Kodensha Co., Ltd.",Industrials,11480.0,100261728000.0,25825000000.0,11464000000.0,14361000000.0,1644.34,1116000000.0,True,6.982,False,-947.2,True,3,"[1116000000.0, 190000000.0, 123000000.0]",True,False,False,False
1950.T,"Nippon Densetsu Kogyo Co., Ltd.",Industrials,4445.0,259464891280.0,177804000000.0,86739000000.0,91065000000.0,1560.07,-4341000000.0,False,2.849,False,-327.4,False,2,"[-4341000000.0, 7383000000.0, 13234000000.0]",True,True,False,False
1951.T,"EXEO Group, Inc.",Industrials,2816.0,573413601024.0,387728000000.0,315724000000.0,72004000000.0,353.61,6842000000.0,True,7.964,False,-1094.5,True,3,"[6842000000.0, 41902000000.0, 5483000000.0]",True,True,False,False
1952.T,"Shin Nippon Air Technologies Co., Ltd.",Industrials,3485.0,158387876130.0,99815000000.0,52723000000.0,47092000000.0,1036.16,11621000000.0,True,3.363,False,-404.5,False,2,"[11621000000.0, 14238000000.0, -13562000000.0]",True,True,False,False
1959.T,Kraftia Corporation,Industrials,9463.0,669363923402.0,299268000000.0,176321000000.0,122947000000.0,1738.14,8656000000.0,True,5.444,False,-716.6,True,3,"[8656000000.0, 43969000000.0, 17386000000.0]",True,True,False,False
1960.T,Sanyo Engineering & Construction Inc.,Industrials,1362.0,20912842620.0,39842000000.0,28451000000.0,11391000000.0,741.87,-1553000000.0,False,1.836,False,-175.4,False,1,"[-1553000000.0, -660000000.0, 1511651000.0]",True,False,False,False
1961.T,"Sanki Engineering Co., Ltd.",Industrials,3035.0,463603436880.0,138834000000.0,94459000000.0,44375000000.0,290.5,29725000000.0,True,10.447,False,-1467.1,False,2,"[29725000000.0, 1285000000.0, -10584000000.0]",True,True,False,False
1963.T,JGC Holdings Corporation,Industrials,2717.0,657108349183.0,613271000000.0,407604000000.0,205667000000.0,850.39,79898000000.0,True,3.195,False,-379.3,True,3,"[79898000000.0, 46761000000.0, 11090000000.0]",True,False,True,False
1964.T,"Chugai Ro Co., Ltd.",Industrials,4045.0,28370024135.0,38569000000.0,19803000000.0,18766000000.0,2675.66,6427000000.0,True,1.512,False,-126.8,False,1,"[6427000000.0, -3696000000.0, -891000000.0]",True,True,False,False
1965.T,Techno Ryowa Ltd.,Industrials,5800.0,118920474000.0,67379000000.0,34519000000.0,32860000000.0,1602.65,12147000000.0,True,3.619,False,-442.9,False,2,"[12147000000.0, 4651000000.0, -1453000000.0]",True,True,False,False
1966.T,Takada Corporation,Industrials,1733.0,12667957919.0,31101353000.0,24592853000.0,6508500000.0,890.37,-645327000.0,False,1.946,False,-192.0,False,1,"[-645327000.0, 1744329000.0, -506503000.0]",True,True,False,False
1967.T,Yamato Corporation,Industrials,2028.0,45399394092.0,31112060000.0,18911228000.0,12200832000.0,545.01,1387044000.0,True,3.721,False,-458.2,True,3,"[1387044000.0, 4534459000.0, 3915638000.0]",True,True,False,False
1968.T,"Taihei Dengyo Kaisha, Ltd.",Industrials,2623.0,165522804478.0,108609000000.0,40019000000.0,68590000000.0,1086.93,-2525000000.0,False,2.413,False,-262.0,False,1,"[-2525000000.0, -4639000000.0, 32501000000.0]",True,True,True,False
1969.T,"Takasago Thermal Engineering Co., Ltd.",Industrials,4842.0,633637793808.0,245138000000.0,150668000000.0,94470000000.0,721.9,5885000000.0,True,6.707,False,-906.1,False,2,"[5885000000.0, -13100000000.0, 25826000000.0]",True,True,False,False
1972.T,"Sanko Metal Industrial Co., Ltd.",Industrials,1226.0,23634257910.0,32486000000.0,14326000000.0,18160000000.0,942.03,3563000000.0,True,1.301,False,-95.2,True,3,"[3563000000.0, 4106000000.0, 817000000.0]",True,False,False,False
1975.T,"Asahi Kogyosha Co., Ltd.",Industrials,4230.0,109454139090.0,60288000000.0,38834000000.0,21454000000.0,829.12,1276000000.0,True,5.102,False,-665.3,False,2,"[1276000000.0, 2010000000.0, -34000000.0]",True,False,False,False
1976.T,"MEISEI INDUSTRIAL Co.,Ltd.",Industrials,1820.0,83541814720.0,61236000000.0,19378000000.0,41858000000.0,911.9,6937000000.0,True,1.996,False,-199.4,True,3,"[6937000000.0, 7126000000.0, 4068000000.0]",True,True,False,False
1979.T,Taikisha Ltd.,Industrials,4810.0,303028051950.0,217365000000.0,116589000000.0,100776000000.0,1599.63,64700000000.0,True,3.007,False,-351.0,False,2,"[64700000000.0, -21219000000.0, 20738000000.0]",True,False,True,False
1980.T,"Dai-Dan Co., Ltd.",Industrials,2732.0,353460865384.0,165326000000.0,106105000000.0,59221000000.0,457.74,12402000000.0,True,5.969,False,-795.3,True,3,"[12402000000.0, 596000000.0, 15941000000.0]",True,True,False,False
1981.T,"Kyowanissei Co.,Ltd.",Industrials,1310.0,12734868940.0,17002068000.0,9487797000.0,7514271000.0,772.97,1108686000.0,True,1.695,False,-154.2,True,3,"[1108686000.0, 1371861000.0, 1107450000.0]",True,True,False,False
1982.T,"Hibiya Engineering, Ltd.",Industrials,3080.0,126694352400.0,72886000000.0,28233000000.0,44653000000.0,1085.54,-616000000.0,False,2.837,False,-325.6,False,2,"[-616000000.0, 4167000000.0, 1116000000.0]",True,True,False,False
1992.T,"Kanda Tsushinki Co., Ltd.",Technology,2880.0,6594416640.0,5313860000.0,3370134000.0,1943726000.0,848.89,471662000.0,True,3.393,False,-408.9,True,3,"[471662000.0, 497180000.0, 43625000.0]",True,True,False,False
1994.T,Takahashi Curtain Wall Corporation,Industrials,560.0,4437298320.0,7257223000.0,1831873000.0,5425350000.0,684.7,2511050000.0,True,0.818,False,-22.7,False,2,"[2511050000.0, -1855382000.0, 1518674000.0]",True,True,False,False
1997.T,"Akatsuki Eazima Co., Ltd.",Industrials,3900.0,7885729800.0,7209851000.0,3417413000.0,3792438000.0,1875.6,1198359000.0,True,2.079,False,-211.9,False,2,"[1198359000.0, 1556602000.0, -23433000.0]",True,True,False,False
2001.T,Nippn Corporation,Consumer Defensive,2726.0,225334104080.0,159014000000.0,152745000000.0,6269000000.0,75.84,18768000000.0,True,35.944,False,-5291.6,True,3,"[18768000000.0, 24022000000.0, 15055000000.0]",True,True,False,False
2002.T,Nisshin Seifun Group Inc.,Consumer Defensive,1923.0,537698379666.0,338728000000.0,287143000000.0,51585000000.0,184.49,55209000000.0,True,10.424,False,-1463.5,True,3,"[55209000000.0, 73194000000.0, 23422000000.0]",True,True,False,False
2003.T,"Nitto Fuji Flour Milling Co.,Ltd.",Consumer Defensive,1702.0,61985389896.0,32444000000.0,13521000000.0,18923000000.0,519.59,5055000000.0,True,3.276,False,-391.3,True,3,"[5055000000.0, 6498000000.0, 2244000000.0]",True,True,False,False
2004.T,"Showa Sangyo Co., Ltd.",Consumer Defensive,3285.0,106752119400.0,112749000000.0,116885000000.0,-4136000000.0,-127.27,20274000000.0,True,,False,,False,2,"[20274000000.0, 23751000000.0, -2930000000.0]",True,True,True,False
2009.T,"The Torigoe Co., Ltd.",Consumer Defensive,1068.0,24878440560.0,21879270000.0,9679880000.0,12199390000.0,523.7,3099760000.0,True,2.039,False,-205.9,True,3,"[3099760000.0, 1919017000.0, 1681606000.0]",True,True,True,False
2053.T,"Chubu Shiryo Co., Ltd.",Consumer Defensive,1837.0,52715053501.0,66157000000.0,34066000000.0,32091000000.0,1118.3,11992000000.0,True,1.643,False,-146.4,False,2,"[11992000000.0, 10370000000.0, -6478000000.0]",True,False,True,False
2055.T,"Nichiwa Sangyo Co., Ltd.",Consumer Defensive,319.0,5777661967.0,23625000000.0,11470000000.0,12155000000.0,671.11,2444000000.0,True,0.475,True,28.7,False,2,"[2444000000.0, 2052000000.0, -1533000000.0]",True,False,True,False
2060.T,"Feed One Co.,Ltd.",Consumer Defensive,1205.0,46114318520.0,78472000000.0,70636000000.0,7836000000.0,204.76,17090000000.0,True,5.885,False,-782.7,True,3,"[17090000000.0, 8570000000.0, 11138000000.0]",True,False,True,False
2108.T,"Nippon Beet Sugar Manufacturing Co.,Ltd.",Consumer Defensive,4600.0,54121888800.0,51318000000.0,27387000000.0,23931000000.0,2033.98,-3090000000.0,False,2.262,False,-239.2,False,1,"[-3090000000.0, 13044000000.0, -1825000000.0]",True,True,True,False
2109.T,"Mitsui DM Sugar Co.,Ltd.",Consumer Defensive,3220.0,100195609780.0,86058000000.0,67361000000.0,18697000000.0,600.87,12343000000.0,True,5.359,False,-703.8,True,3,"[12343000000.0, 22592000000.0, 12739000000.0]",True,True,False,False
2112.T,"Ensuiko Sugar Refining Co., Ltd.",Consumer Defensive,425.0,11695852950.0,9756000000.0,12786000000.0,-3030000000.0,-110.1,3701000000.0,True,,False,,True,3,"[3701000000.0, 2108000000.0, 447000000.0]",True,False,False,False
2114.T,Fuji Nihon Corporation,Consumer Defensive,612.0,31395705264.0,17696870000.0,9887606000.0,7809264000.0,152.23,3323840000.0,True,4.02,False,-503.0,True,3,"[3323840000.0, 942527000.0, 579563000.0]",True,True,False,False
2117.T,"WELLNEO SUGAR Co., Ltd.",Consumer Defensive,2595.0,84956552820.0,47051000000.0,35990000000.0,11061000000.0,337.86,8927000000.0,True,7.681,False,-1052.1,False,2,"[8927000000.0, 6662000000.0, -1625000000.0]",True,True,False,False
2120.T,"LIFULL Co.,Ltd.",Communication Services,191.0,24513050971.0,18522000000.0,14692000000.0,3830000000.0,29.84,4808000000.0,True,6.4,False,-860.0,True,3,"[4808000000.0, 1671000000.0, 6233000000.0]",True,False,True,False
2121.T,"MIXI, Inc.",Communication Services,2588.0,168495482248.0,176340000000.0,90941000000.0,85399000000.0,1311.68,19287000000.0,True,1.973,False,-196.0,True,3,"[19287000000.0, 27476000000.0, 9181000000.0]",True,True,False,False
2122.T,"Interspace Co.,Ltd.",Communication Services,1261.0,7915083891.0,9476605000.0,5545116000.0,3931489000.0,626.35,169632000.0,True,2.013,False,-202.0,True,3,"[169632000.0, 836881000.0, 512551000.0]",True,False,False,False
2124.T,"JAC Recruitment Co., Ltd.",Industrials,851.0,135269534875.0,26790000000.0,8551000000.0,18239000000.0,114.74,9566000000.0,True,7.416,False,-1012.5,True,3,"[9566000000.0, 8119000000.0, 7087000000.0]",True,True,False,False
2127.T,Nihon M&A Center Holdings Inc.,Financial Services,644.1,204216599189.0,42566635000.0,14196820000.0,28369815000.0,89.48,13116373000.0,True,7.198,False,-979.8,True,3,"[13116373000.0, 10527579000.0, 8153399000.0]",True,True,False,False
2130.T,"Members Co., Ltd.",Communication Services,1052.0,13484581236.0,8958795000.0,6131341000.0,2827454000.0,220.58,1577788000.0,True,4.769,False,-615.4,True,3,"[1577788000.0, 1211351000.0, 584972000.0]",True,False,False,False
2134.T,"Kitahama Capital Partners Co.,Ltd.",Financial Services,28.0,15335347776.0,1494558000.0,646316000.0,848242000.0,1.55,-1579277000.0,False,18.079,False,-2611.8,False,0,"[-1579277000.0, -468263000.0, -591855000.0]",False,False,False,True
2136.T,HIP Corporation,Industrials,1368.0,5205501288.0,4260553000.0,1924771000.0,2335782000.0,613.84,217540000.0,True,2.229,False,-234.3,True,3,"[217540000.0, 549417000.0, 344756000.0]",True,True,False,False
2138.T,"CROOZ, Inc.",Technology,396.0,3788817120.0,12775565000.0,20202913000.0,-7427348000.0,-776.29,-1033055000.0,False,,False,,False,1,"[-1033055000.0, -385884000.0, 1592037000.0]",False,True,False,False
2139.T,"Chuco Co., Ltd.",Communication Services,498.0,3386411952.0,3613741000.0,2955148000.0,658593000.0,96.85,7278000.0,True,5.142,False,-671.3,True,3,"[7278000.0, 505621000.0, 252546000.0]",True,False,False,False
2146.T,"UT Group Co.,Ltd.",Industrials,175.0,99467201750.0,54270000000.0,30023000000.0,24247000000.0,42.66,5681000000.0,True,4.102,False,-515.3,True,3,"[5681000000.0, 3987000000.0, 13004000000.0]",True,True,False,False
2148.T,ITmedia Inc.,Communication Services,1163.0,22650410061.0,9111803000.0,1618548000.0,7493255000.0,384.75,1840534000.0,True,3.023,False,-353.4,True,3,"[1840534000.0, 1374472000.0, 1876456000.0]",True,True,True,False
2152.T,Youji Corporation,Consumer Defensive,1464.0,15814933200.0,10267427000.0,3483522000.0,6783905000.0,627.99,1196718000.0,True,2.331,False,-249.7,True,3,"[1196718000.0, 922542000.0, 814058000.0]",True,False,False,False
2153.T,E J Holdings Inc.,Industrials,1596.0,28689970512.0,33829000000.0,17959000000.0,15870000000.0,882.84,4135000000.0,True,1.808,False,-171.2,True,3,"[4135000000.0, 3940000000.0, 1382000000.0]",True,False,False,False
2154.T,Open Up Group Inc.,Industrials,1885.0,160124684070.0,47339000000.0,43835000000.0,3504000000.0,41.25,14159000000.0,True,45.698,False,-6754.7,True,3,"[14159000000.0, 19177000000.0, 15598000000.0]",True,True,False,False
2156.T,Saylor Advertising.Inc.,Communication Services,262.0,1348532864.0,2216955000.0,2200770000.0,16185000.0,3.14,52545000.0,True,83.32,False,-12398.0,False,2,"[52545000.0, -50316000.0, 265463000.0]",True,False,True,False
2157.T,"Koshidaka Holdings Co., Ltd.",Consumer Cyclical,950.0,78724603800.0,15791753000.0,33483209000.0,-17691456000.0,-213.49,12774376000.0,True,,False,,True,3,"[12774376000.0, 12581323000.0, 13385321000.0]",True,True,False,False
2158.T,"FRONTEO, Inc.",Technology,580.0,22725271740.0,4003036000.0,3239041000.0,763995000.0,19.5,753274000.0,True,29.745,False,-4361.8,False,2,"[753274000.0, 1710181000.0, -914615000.0]",False,False,True,True
2160.T,GNI Group Ltd.,Healthcare,2527.0,140890110354.0,40734000000.0,32116000000.0,8618000000.0,154.57,-2408000000.0,False,16.348,False,-2352.3,False,1,"[-2408000000.0, -3164000000.0, 6549337000.0]",False,False,False,True
2162.T,nms Holdings Corporation,Technology,538.0,10329998658.0,26077681000.0,30946697000.0,-4869016000.0,-253.58,1371215000.0,True,,False,,False,2,"[1371215000.0, 4772819000.0, -253632000.0]",True,False,True,False
2163.T,"Artner Co., Ltd.",Industrials,1933.0,20489148579.0,6654604000.0,3835032000.0,2819572000.0,266.01,1415192000.0,True,7.267,False,-990.0,True,3,"[1415192000.0, 1180473000.0, 1126248000.0]",True,True,False,False
2164.T,"Chiikishinbunsha Co.,Ltd.",Communication Services,298.0,2246380024.0,1038193000.0,1646260000.0,-608067000.0,-80.66,11828000.0,True,,False,,False,2,"[11828000.0, 127867000.0, -19472000.0]",False,False,False,True
2168.T,Pasona Group Inc.,Industrials,1477.0,55169534679.0,188948000000.0,123908000000.0,65040000000.0,1741.25,4327000000.0,True,0.848,False,-27.2,True,3,"[4327000000.0, 7397000000.0, 5961000000.0]",True,True,True,False
2169.T,"CDS Co.,Ltd.",Technology,1752.0,11948007528.0,7332466000.0,1708300000.0,5624166000.0,824.7,1578104000.0,True,2.124,False,-218.7,True,3,"[1578104000.0, 990695000.0, 716129000.0]",True,False,True,False
2170.T,Link and Motivation Inc.,Industrials,545.0,58088480015.0,17553000000.0,24183000000.0,-6630000000.0,-62.2,5246000000.0,True,,False,,True,3,"[5246000000.0, 5638000000.0, 4342000000.0]",True,False,False,False
2173.T,Hakuten Corporation,Communication Services,680.0,10646860640.0,8746998000.0,5179931000.0,3567067000.0,227.82,2704769000.0,True,2.985,False,-347.7,True,3,"[2704769000.0, 1100793000.0, 114067000.0]",True,True,False,False
2175.T,"SMS Co., Ltd.",Healthcare,2021.0,165884587429.0,38664000000.0,29223000000.0,9441000000.0,115.02,5806000000.0,True,17.571,False,-2535.6,True,3,"[5806000000.0, 9773000000.0, 8504000000.0]",True,True,False,False
2179.T,"Seigakusha Co.,Ltd.",Consumer Defensive,767.0,4255237766.0,3848057000.0,5613454000.0,-1765397000.0,-318.21,1012824000.0,True,,False,,True,3,"[1012824000.0, 1038683000.0, 802206000.0]",True,False,False,False
2180.T,SUNNY SIDE UP GROUP Inc.,Communication Services,1316.0,19491728704.0,6549627000.0,4336474000.0,2213153000.0,149.42,655385000.0,True,8.807,False,-1221.1,True,3,"[655385000.0, 846327000.0, 1185058000.0]",True,False,False,False
2181.T,"Persol Holdings Co.,Ltd.",Industrials,238.0,530900128304.0,299974000000.0,333364000000.0,-33390000000.0,-14.97,68854000000.0,True,,False,,True,3,"[68854000000.0, 77753000000.0, 68980000000.0]",True,True,False,False
2183.T,"Linical Co., Ltd.",Healthcare,208.0,4697977648.0,11627196000.0,9521846000.0,2105350000.0,93.21,595475000.0,True,2.231,False,-234.7,True,3,"[595475000.0, 1065469000.0, 1839628000.0]",True,True,True,False
2185.T,CMC Corporation,Technology,1805.0,23323376090.0,17951665000.0,5218504000.0,12733161000.0,985.42,2309404000.0,True,1.832,False,-174.8,True,3,"[2309404000.0, 2099272000.0, 3055144000.0]",True,True,True,False
